rxn_ID,subsystems,kapp,Pred_Control,Pred_FeEX,Pred_FeLim,Pred_ZnEx,Pred_ZnLim,FBA_Control,FBA_FeEX,FBA_FeLim,FBA_ZnEx,FBA_ZnLim,Vbf_Control,Vbf_FeEX,Vbf_FeLim,Vbf_ZnEx,Vbf_ZnLim,RES_Control,RES_FeEX,RES_FeLim,RES_ZnEx,RES_ZnLim
rxn01396_d0_r,,0.0838277487400429,0.0003020770000000013,0.00042295500000000263,0.0,0.0002415179999999996,0.00024056499999999814,0.0,0.0,0.0,0.0,0.0,1.0943769696297143,1.1948387594599217,1.1253913083146492,1.3456411363719092,1.4480848969870026,,,,,
rxn01434_d0,{'Arginine_metabolism_and_urea_cycle_in_plants'},0.0058682958959394,0.02649533,0.025968634,0.024152122,0.024577089,0.02606479,2.5247498165021455e-05,0.02871766836997429,3.121166098606086e-05,9.48155047192233e-05,0.00017869845614453726,0.0594585168163044,0.0631774874037857,0.0912666598553808,0.1055640375213457,0.0916449086133494,10.132160659697982,10.765900105259112,15.5524979438295,17.98887435011433,15.616954263803132
rxn01465_d0_f,,0.5527147372715371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466825769340352,1.03794026024356,1.7826985595050455,1.3579565865628795,1.285379593702837,,,,,
rxn01465_d0_r,,0.5822815081254059,0.012280882,0.014836192000000005,0.005644441,0.006733059999999999,0.010253668,2.5017975454431006e-05,0.02845659865752067,3.092791861346334e-05,9.395354558541728e-05,0.00017707392472504041,0.9973241555569112,1.0934635523962526,1.878061748246136,1.4305987444735009,1.3541393378248394,,,,,
rxn01476_d0_f,,0.0101140814223065,0.01014781,0.010210991,0.009961604999999998,0.010513783,0.010604382,0.0,0.0,0.0,0.0,0.0,1.2345828756206214,1.224345401508852,1.2571546352364282,1.2320431080716765,1.2691438415207692,,,,,
rxn01476_d0_r,,0.0101140814223065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345828756206214,1.224345401508852,1.2571546352364282,1.2320431080716765,1.2691438415207692,,,,,
rxn01486_d0,"{'Geranylgeranyldiphosphate_biosynthesis_in_plants', 'Plastoquinone_biosynthesis_in_plants', 'Phylloquinone_biosynthesis_in_plants', 'Ubiquinone_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.93012348827654,269.41756803113583,362.557642318134,275.08859271051494,290.5856566010417
rxn01512_d0_f,,0.0355595495182287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757838820589541,0.5203429060271874,1.0102017014205418,0.5494008275005906,0.5448598779948244,,,,,
rxn01512_d0_r,,0.0355595495182287,0.006264567,0.006337106,0.005603313,0.006080389,0.006130338,0.0,0.0,0.0,0.0,0.0,0.7757838820589541,0.5203429060271874,1.0102017014205418,0.5494008275005906,0.5448598779948244,,,,,
rxn01539_d0,,,0.006428943,0.006462124,0.006471846,0.006734011,0.006559732,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn01611_c0,,,0.006304197,0.006258945,0.006594666,0.006399829,0.006172595,0.0001262374908251108,0.14358834184987468,0.00015605830493031992,0.00047407752359614295,0.0008934922807226827,,,,,,,,,,
rxn01636_d0_f,,0.0468362686788759,0.011834622,0.01289773,0.009203076999999997,0.010238588,0.011189938,2.5247498165022133e-05,0.028717668369974993,3.121166098606394e-05,9.481550471922851e-05,0.00017869845614453626,1.180811414780603,1.1335474943263215,1.3881962672731951,0.8990719962008628,1.5781755793056522,,,,,
rxn01636_d0_r,,0.0444356071743118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120287197382981,1.0754458583509587,1.3170422357154794,0.8529887450796112,1.4972838800403123,,,,,
rxn01637_d0_f,,0.0329691141923103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081905223944713,0.9164891395958864,1.2064599983872315,1.0022355604945477,0.8919032055476978,,,,,
rxn01637_d0_r,,0.0347502912328437,0.012699008,0.014135718,0.010202289,0.011197329,0.012208283,2.5247498165022133e-05,0.028717668369974997,3.121166098606394e-05,9.48155047192285e-05,0.00017869845614453623,1.1403558311913249,0.9660030392968108,1.2716397553232088,1.0563819642816217,0.9400888347651856,,,,,
rxn01643_d0_f,,0.2498455209307793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979094975265852,1.155803153840831,0.8969846567491736,1.6281663522678806,1.2398009411776385,,,,,
rxn01643_d0_r,,0.289639129023449,0.005322457000000003,0.004683733000000002,0.004776537999999997,0.005415320000000001,0.005003690999999998,7.436535823151968e-05,0.08458658683519893,9.193252872258824e-05,0.0002792747593548182,0.0005263481799166337,1.388703956828767,1.3398912157955476,1.0398499591281736,1.887489046909144,1.4372675700863664,,,,,
rxn01644_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.0012333183770707,0.0,0.0,0.0,0.0,0.0,2.2034180216746585e-05,0.02506269239561453,2.7239267769655795e-05,8.274807684587213e-05,0.00015595501627159526,0.0467833177964594,0.0550608219895074,0.0500069240216878,0.060251773838715,0.0565911702894572,37.93287983559711,44.6444511110594,40.5466463091696,48.85338202923519,45.88528910423396
rxn01652_d0_f,,0.0053505354548176,0.010564088999999999,0.00966537,0.010082722000000002,0.010038614000000001,0.010445356000000003,0.0,0.0,0.0,0.0,0.0,1.1512042973349166,0.9911826175509868,1.0303547658386767,1.279799846934594,1.16890289032171,,,,,
rxn01652_d0_r,,0.0053505354548176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1512042973349166,0.9911826175509868,1.0303547658386767,1.279799846934594,1.16890289032171,,,,,
rxn01673_d0_f,,0.0355595495182287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757838820589541,0.5203429060271874,1.0102017014205418,0.5494008275005906,0.5448598779948244,,,,,
rxn01673_d0_r,,0.0355595495182287,0.006264567,0.006337106,0.005603313,0.006080389,0.006130338,0.0,0.0,0.0,0.0,0.0,0.7757838820589541,0.5203429060271874,1.0102017014205418,0.5494008275005906,0.5448598779948244,,,,,
rxn01678_d0_f,,0.0355595495182287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757838820589541,0.5203429060271874,1.0102017014205418,0.5494008275005906,0.5448598779948244,,,,,
rxn01678_d0_r,,0.0355595495182287,0.006264567,0.006337106,0.005603313,0.006080389,0.006130338,0.0,0.0,0.0,0.0,0.0,0.7757838820589541,0.5203429060271874,1.0102017014205418,0.5494008275005906,0.5448598779948244,,,,,
rxn01739_d0_f,,0.0146664912834023,0.0,0.0,0.0,0.0,0.0,0.00015997732928200355,0.18196558958065887,0.0001977684337026048,0.0006007855162663831,0.00113229839938856,1.705740837972031,1.296314206339081,1.7714311903234343,1.2851296988751328,1.756430174812989,,,,,
rxn01739_d0_r,,0.0108513226781705,0.030131815999999992,0.029807508,0.029412029999999992,0.029386401,0.030370235999999995,0.0,0.0,0.0,0.0,0.0,1.2620294711601772,0.9591062697593457,1.3106319075871151,0.9508311685683024,1.299533079881248,,,,,
rxn01740_d0_f,,0.0244883164754821,0.022909522,0.022738695000000003,0.022340058999999995,0.022377728,0.023099184000000002,0.0,0.0,0.0,0.0,0.0,1.1386530214365094,1.1383389143834446,1.1664048727803829,1.2743005799598752,1.2651016650892064,,,,,
rxn01740_d0_r,,0.0330980554891589,0.0,0.0,0.0,0.0,0.0,0.00015997732928200355,0.18196558958065887,0.0001977684337026048,0.0006007855162663831,0.00113229839938856,1.5389870072994494,1.53856246473515,1.576496009464872,1.7223262917076032,1.7098931709933116,,,,,
rxn01807_d0_f,,0.0838277487400429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0943769696297143,1.1948387594599217,1.1253913083146492,1.3456411363719092,1.4480848969870026,,,,,
rxn01807_d0_r,,0.0838277487400429,0.0020270349999999965,0.0020589830000000003,0.0016484259999999945,0.001784802000000002,0.0018818380000000037,0.0,0.0,0.0,0.0,0.0,1.0943769696297143,1.1948387594599217,1.1253913083146492,1.3456411363719092,1.4480848969870026,,,,,
rxn01827_d0,"{'Plastoquinone_biosynthesis_in_plants', 'Tocopherols_and_tocotrienols_(vitamin_E)_in_plants_and_cyanobacteria'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5954926139452,78.27872638320031,119.5954926139452,98.41524467100857,119.5954926139452
rxn01917_d0_f,,0.0629652545375199,0.005675911999999998,0.0072720050000000015,0.0031834840000000003,0.004318117999999996,0.0052055119999999955,2.5247498165022133e-05,0.028717668369974997,3.121166098606394e-05,9.48155047192285e-05,0.00017869845614453623,1.3590956480856589,0.9763466094177892,1.3118607310596997,1.3649138223011374,1.4002477967681062,,,,,
rxn01917_d0_r,,0.0597378782550561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894332113584677,0.926302534890602,1.244619389141597,1.294953166538572,1.328476046426515,,,,,
rxn01974_d0_f,,0.0258561530166824,0.007537483999999997,0.007875562000000003,0.00863576,0.008016824999999998,0.007339239000000004,2.2034180216746585e-05,0.025062692395614535,2.7239267769655798e-05,8.274807684587214e-05,0.00015595501627159526,1.0282683212431794,1.0613913521794651,1.0759990181979269,1.1283429453720064,0.9125706403521964,,,,,
rxn01974_d0_r,,0.0246920007975047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819713780237808,1.013603071484399,1.0275530392442906,1.0775402237528673,0.8714828909318928,,,,,
rxn01975_d0_f,,0.0093713736588143,0.0014579290000000036,0.001540184,0.0012607570000000012,0.002124906000000003,0.0022655720000000004,0.0,0.0,0.0,0.0,0.0,1.0301379174399186,1.0540988010504586,1.3485328456464507,0.7520783053654508,0.6364974952193114,,,,,
rxn01975_d0_r,,0.0093713736588143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0301379174399186,1.0540988010504586,1.3485328456464507,0.7520783053654508,0.6364974952193114,,,,,
rxn02159_d0_f,,0.0406533439260262,0.017926931,0.017597556,0.025756359,0.026014804,0.020874143,8.72186300246216e-06,0.009920649073264091,1.0782210158822095e-05,3.275444708482443e-05,6.173219394084003e-05,1.0951442298287282,1.1657966444842751,0.9849574533678336,1.3468915626728353,1.416916939674383,,,,,
rxn02159_d0_r,,0.0399087356454061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0750855241171489,1.1444438663073642,0.9669169330807278,1.3222218426987924,1.3909646320818707,,,,,
rxn02212_d0,{'Chorismate_biosynthesis_in_plants'},0.0036314647695315,0.0,0.0,0.0,0.0,0.0,0.00015997732928200358,0.18196558958065887,0.0001977684337026048,0.0006007855162663831,0.00113229839938856,0.3988359753089804,0.3777196962493885,0.4017625882891202,0.3316065823968527,0.4091945341466703,109.827852015876,104.01304162951068,110.63375629028737,91.3148284348157,112.680298478967
rxn02213_d0_f,,0.0330980554891587,0.0,0.0,0.0,0.0,0.0,0.00015997732928200358,0.18196558958065887,0.00019776843370260483,0.0006007855162663831,0.00113229839938856,1.53898700729944,1.5385624647351406,1.5764960094648623,1.7223262917075928,1.7098931709933012,,,,,
rxn02213_d0_r,,0.0244883164754821,0.020066140000000003,0.019987344999999997,0.019755599999999998,0.019830227,0.020167828,0.0,0.0,0.0,0.0,0.0,1.1386530214365094,1.1383389143834446,1.1664048727803829,1.2743005799598752,1.2651016650892064,,,,,
rxn02251_d0,"{'Rubisco_shunt_in_plants', 'Calvin-Benson-Bassham_cycle_in_plants', 'Photorespiration_(oxidative_C2_cycle)_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5954926139452,119.5954926139452,119.5954926139452,119.5954926139452,119.5954926139452
rxn02305_d0_f,,0.0294201182280968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985279214621044,0.9061663065764411,1.0214447987837805,0.7904201818538384,0.7580280351357623,,,,,
rxn02305_d0_r,,0.0294201182280968,0.006664813,0.006660104,0.006297588,0.006362319,0.006650806,0.0,0.0,0.0,0.0,0.0,0.8985279214621044,0.9061663065764411,1.0214447987837805,0.7904201818538384,0.7580280351357623,,,,,
rxn02320_d0_f,,0.0226822241397239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403962201646976,0.9038809824219998,1.0365526852423044,0.8436994693130999,0.843798276166296,,,,,
rxn02320_d0_r,,0.0231054240142418,0.011827707,0.011217594,0.019608021,0.017883539,0.014010190999999998,8.721863002462151e-06,0.009920649073264043,1.0782210158822036e-05,3.2754447084824246e-05,6.173219394083954e-05,0.9579419229105708,0.9207453920135724,1.0558924538480448,0.8594410256677459,0.8595416760371517,,,,,
rxn02373_d0,{'Proline_metabolism_in_plants'},0.0010942008556347,0.0,0.0,0.0,0.000658542,0.0,2.203418021674661e-05,0.02506269239561457,2.723926776965583e-05,8.274807684587224e-05,0.00015595501627159545,0.0606920253959596,0.0778029269203562,0.1528296791733751,0.1919437310873452,0.0797046548122312,55.466987695554,71.10479444399584,139.6724178987342,175.41910162005013,72.8428006629471
rxn02374_d0,,,0.0,0.0,0.0,0.0,0.0,2.2034180216746612e-05,0.025062692395614573,2.723926776965583e-05,8.274807684587225e-05,0.00015595501627159545,,,,,,,,,,
rxn02380_d0_f,,0.0103845420376313,0.0,0.0,8.273200000000203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,1.2030575043572829,1.2419444205607475,1.2419444205607475,,,,,
rxn02380_d0_r,,0.0103845420376313,1.573499999999936e-05,5.722000000000019e-05,0.0,0.00034928299999999884,0.00041985500000000023,0.0,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,1.2030575043572829,1.2419444205607475,1.2419444205607475,,,,,
rxn02402_d0,"{'Niacin,_NAD_and_NADP_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31136887811208,54.176254779641766,58.39363293429167,39.165253589067866,60.4752093228151
rxn02465_d0_f,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn02465_d0_r,,,0.013114639,0.01460943,0.010620605000000002,0.011845055,0.012685297999999998,2.5247498165022136e-05,0.028717668369974993,3.121166098606394e-05,9.481550471922851e-05,0.00017869845614453626,,,,,,,,,,
rxn02473_d0,{'Histidine_Biosynthesis_in_plants'},0.0006793742541458,0.000979554,0.000617942,0.005828718,0.00444351,0.002011877,8.721863002462151e-06,0.009920649073264044,1.0782210158822038e-05,3.2754447084824246e-05,6.173219394083954e-05,0.0197947798664466,0.0200451276717046,0.0176702579173073,0.0174244207962284,0.0214488826163856,29.1367824813066,29.505280115313468,26.009607825842966,25.647749660658235,31.5715270125351
rxn02474_d0_f,,0.0281181107991151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4072476874120166,1.0425040371848449,1.5241499262797984,1.061108509228913,1.0179577367741302,,,,,
rxn02474_d0_r,,0.0281181107991151,0.010816336000000003,0.010790824999999997,0.010836841,0.010973215000000001,0.010839223000000002,0.0,0.0,0.0,0.0,0.0,1.4072476874120166,1.0425040371848449,1.5241499262797984,1.061108509228913,1.0179577367741302,,,,,
rxn02475_d0,"{'Riboflavin,_FMN_and_FAD_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04773249048798,37.07589192719346,54.20527492649903,37.73754633836583,36.2029207455205
rxn02476_d0_f,,0.0406528998128032,0.0,0.0,0.0,0.0,0.0,0.00015997732928200358,0.1819655895806589,0.00019776843370260486,0.0006007855162663831,0.00113229839938856,2.3677590575481813,2.2361863870573586,2.306977320837924,2.901025803469357,3.328653330334997,,,,,
rxn02476_d0_r,,0.0300779324207755,0.02489245,0.025041103,0.024314284,0.024879455999999994,0.025430202,0.0,0.0,0.0,0.0,0.0,1.7518380545927044,1.6544911516739225,1.7068673642457215,2.1463870589668645,2.462776588706568,,,,,
rxn02484_d0_f,,0.0294201182280968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985279214621044,0.9061663065764411,1.0214447987837805,0.7904201818538384,0.7580280351357623,,,,,
rxn02484_d0_r,,0.0294201182280968,0.014507173999999998,0.014597416000000002,0.014755130000000002,0.014169335999999998,0.014282584000000001,0.0,0.0,0.0,0.0,0.0,0.8985279214621044,0.9061663065764411,1.0214447987837805,0.7904201818538384,0.7580280351357623,,,,,
rxn02507_d0,{'Tryptophan_metabolism_in_plants'},0.0002208605648395,0.0,0.0,0.0,0.0,0.0,5.508545054186653e-06,0.006265673098903618,6.809816942413972e-06,2.0687019211468124e-05,3.898875406789894e-05,0.0176310047812508,0.0160787334229793,0.0278014766794408,0.0226108622584133,0.0156258944731265,79.82866834584371,72.80038170083172,125.8779569799618,102.3761859653004,70.7500430621445
rxn02789_d0_f,,0.0179708836924323,0.0,0.0,0.0,0.0,0.0,3.9477906221670914e-05,0.044903990542142565,4.880368808729999e-05,0.00014825697101552082,0.00027941940415327496,1.3740359228580363,0.925384045312489,1.151444940701766,1.0300109974855165,1.3431332481187748,,,,,
rxn02789_d0_r,,0.0165706880098175,0.0042493340000000004,0.004404425,0.00395,0.004569709,0.0040578839999999994,0.0,0.0,0.0,0.0,0.0,1.2669783512955597,0.8532830419793674,1.061730474661443,0.9497580184774584,1.2384834486220304,,,,,
rxn02811_d0_f,,0.0165706880098175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2669783512955597,0.8532830419793674,1.061730474661443,0.9497580184774584,1.2384834486220304,,,,,
rxn02811_d0_r,,0.017970883692432,0.008494854,0.0076987739999999985,0.008487582,0.007419048999999997,0.00859952,3.9477906221670894e-05,0.04490399054214255,4.880368808729998e-05,0.00014825697101552077,0.0002794194041532749,1.3740359228580112,0.925384045312472,1.1514449407017449,1.0300109974854976,1.34313324811875,,,,,
rxn02832_d0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn02834_d0,{'Histidine_Biosynthesis_in_plants'},0.00135990331171,0.017704507,0.018779855,0.01886429,0.01893809,0.018605426,8.721863002462151e-06,0.009920649073264044,1.0782210158822038e-05,3.2754447084824246e-05,6.173219394083955e-05,0.0177045071881049,0.0200514306117131,0.0260407755504229,0.0199776343952707,0.0213865013128437,13.018945564477134,14.744747247140127,19.148990465857228,14.690481465295983,15.726486676432184
rxn02835_d0_f,,0.0754864661341157,0.025281072,0.026481748,0.026816367,0.026740909999999993,0.026312232000000005,8.721863002462151e-06,0.009920649073264044,1.0782210158822038e-05,3.2754447084824246e-05,6.173219394083955e-05,0.9827541934547992,1.1130288637273391,1.4454896203034362,1.1089325316239198,1.18713690390912,,,,,
rxn02835_d0_r,,0.0741038529876919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647540281647772,1.0926425823427468,1.4190139743445978,1.088621278822706,1.165393256683226,,,,,
rxn02895_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0032946332499854,0.005035967,0.005125746,0.006595004,0.006507944,0.005509075,2.5017975454434272e-05,0.02845659865752426,3.092791861346748e-05,9.395354558542973e-05,0.00017707392472506408,0.0564905949129418,0.0529373067595588,0.0478633608107464,0.0559696571522302,0.0582968204785187,17.146246828289783,16.067738878004675,14.527674912209775,16.988129756924124,17.694479492907274
rxn02914_d0_f,,0.0328690032274263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1495071333764957,1.0215861628306069,1.258180046233656,1.4062960586009243,1.504191471686315,,,,,
rxn02914_d0_r,,0.0412801875382948,0.0787406,0.077646494,0.08316481,0.08053362,0.07834864,0.00011636801426969927,0.1323623442143465,0.0001438573829085029,0.00043701328084228724,0.0008236374296844107,1.4436662321051137,1.2830102603472366,1.580148564472684,1.766167493177021,1.8891143614876416,,,,,
rxn02928_d0_f,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
rxn02928_d0_r,,0.0,0.0,0.0,0.0,0.0,0.0,2.2034180216746585e-05,0.02506269239561453,2.7239267769655795e-05,8.274807684587213e-05,0.00015595501627159526,0.0,0.0,0.0,0.0,0.0,,,,,
rxn02929_d0_f,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
rxn02929_d0_r,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
rxn02937_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0011666604388235,0.005335908,0.00509382,0.009726513,0.00861539,0.007218473,2.5017975454434272e-05,0.028456598657524257,3.0927918613467476e-05,9.395354558542971e-05,0.00017707392472506408,0.0440124819729266,0.0474653216853807,0.0554531014772732,0.0396830282065594,0.0468183089915726,37.72518593096946,40.68477862611197,47.53148356790895,34.014205750024296,40.130193356673615
rxn02938_d0_f,,0.0420716987070131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099248341917476,1.1354226061183657,3.106594560931395,1.1977636046622435,1.1977370410992136,,,,,
rxn02938_d0_r,,0.0443568549371287,0.010205389999999995,0.009877561999999993,0.015474317000000001,0.013844490000000001,0.01257955999999999,2.5017975454434272e-05,0.028456598657524253,3.092791861346747e-05,9.395354558542971e-05,0.00017707392472506408,1.1589548494790147,1.1970939462811303,3.275331601115905,1.2628210434516949,1.2627930370685885,,,,,
rxn02988_d0,"{'Niacin,_NAD_and_NADP_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0049035329109,62.09892861003624,61.491751486744135,58.72817238390829,57.4898008616274
rxn03004_d0_f,,0.1430164860731738,0.008998394,0.009363174,0.011046648,0.011112154,0.009598494,2.501797545443427e-05,0.028456598657524257,3.0927918613467476e-05,9.395354558542971e-05,0.00017707392472506408,1.1838497820442206,0.9764023078430308,1.1919570564399184,0.9796870571344668,1.3163855326701372,,,,,
rxn03004_d0_r,,0.1356486279456643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1228607486965396,0.926100458894794,1.130550356226071,0.9292159859697692,1.2485685829454929,,,,,
rxn03062_d0_f,,0.0168369170075067,0.004028082,0.0032846329999999986,0.003764986999999999,0.0028438560000000005,0.004031658,3.94779062216709e-05,0.04490399054214256,4.880368808729999e-05,0.0001482569710155208,0.0002794194041532749,1.1188669476357531,0.9706737832299388,1.9697051877656655,0.9922909369241408,1.096097269915087,,,,,
rxn03062_d0_r,,0.0155250739781968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031690785555323,0.8950440443830768,1.816236235034367,0.9149769044281144,1.0106952000264855,,,,,
rxn03080_d0,"{'Riboflavin,_FMN_and_FAD_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63134424606724,28.55341277055153,27.488747709465503,31.95479722853924,34.77975298142032
rxn03084_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0008168153122828,0.009595189,0.009479687,0.012855157,0.011992082,0.010524578,2.501797545443427e-05,0.028456598657524257,3.092791861346747e-05,9.395354558542971e-05,0.00017707392472506405,0.0705177241279171,0.0702087042830263,0.0664100046539538,0.0747961397510835,0.0770559398415339,86.33251980895346,85.95419702258553,81.30357457225989,91.5704427014723,94.33704129049067
rxn03108_d0_f,,0.0294201182280968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985279214621044,0.9061663065764411,1.0214447987837805,0.7904201818538384,0.7580280351357623,,,,,
rxn03108_d0_r,,0.0294201182280968,0.017273068000000003,0.017371535,0.017357587,0.016834139,0.017072797,0.0,0.0,0.0,0.0,0.0,0.8985279214621044,0.9061663065764411,1.0214447987837805,0.7904201818538384,0.7580280351357623,,,,,
rxn03135_d0,{'Histidine_Biosynthesis_in_plants'},0.0049881413849057,0.006156686,0.006035588,0.007944716,0.007042421,0.006053049,8.721863002462151e-06,0.009920649073264044,1.0782210158822038e-05,3.2754447084824246e-05,6.173219394083954e-05,0.0107871664977097,0.0138060408784628,0.0202613120465148,0.021338175343154,0.013819846779447,2.162562298324564,2.76777256559731,4.061896101787727,4.277780779775763,2.7705403101175534
rxn03136_d0_f,,0.0863308800689889,0.008633674000000001,0.009104849999999998,0.010186671999999994,0.010186435000000008,0.010150671,2.501797545443427e-05,0.028456598657524253,3.092791861346746e-05,9.395354558542971e-05,0.00017707392472506405,1.0367572171534352,1.3005544661436723,1.7732588577915276,1.573877450785013,1.1101616639198573,,,,,
rxn03136_d0_r,,0.0818833251483211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833460315034824,1.2335530940868678,1.6819049163943591,1.4927951498149183,1.0529688614468855,,,,,
rxn03137_d0_f,,0.0433456084507406,0.010118961000000003,0.010273099,0.011135578,0.011038661000000002,0.010773420000000002,3.373983845689642e-05,0.03837724773078831,4.171012877228951e-05,0.00012670799267025396,0.0002388061186659036,1.2589870657218412,1.0827397025747116,1.5287295079532397,1.1981099811301672,1.1327715858374725,,,,,
rxn03137_d0_r,,0.0403766111851894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.172751590224008,1.0085764521060672,1.4240177761052788,1.1160443374595377,1.0551813555684098,,,,,
rxn03147_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0023985344400278,0.009343267,0.009154249,0.012656771,0.011940442,0.011232652,2.5017975454434265e-05,0.028456598657524253,3.092791861346747e-05,9.395354558542971e-05,0.00017707392472506408,0.0619436644829441,0.0535372739220796,0.0591827709396802,0.0532936277908511,0.0689362572573948,25.82563062226643,22.320827680697302,24.674555408507235,22.2192464287618,28.7409912098632
rxn03175_d0_f,,0.1158068675302163,0.016354799000000003,0.016958475,0.017608165,0.017272114999999998,0.016793607999999998,8.721863002462151e-06,0.009920649073264044,1.0782210158822038e-05,3.2754447084824246e-05,6.173219394083955e-05,1.0295083149255373,1.0431487323169006,1.341901404436455,1.0858026781555123,1.2976474389256396,,,,,
rxn03175_d0_r,,0.1136857442919266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0106517992682835,1.0240423782266952,1.3173230844011503,1.0659150726796804,1.273879676300559,,,,,
rxn03891_d0,"{'Plastoquinone_biosynthesis_in_plants', 'Ubiquinone_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8724298662556,227.390501733188,275.49613279142926,212.6739080134115,247.2208853033233
rxn03892_d0,"{'Plastoquinone_biosynthesis_in_plants', 'Ubiquinone_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8724298662556,227.390501733188,275.49613279142926,212.6739080134115,247.2208853033233
